patent_id,inventor_id,name,location_id
9737721,fl:na_ln:bunyan-1,Navin N. Bunyan,c59b6d8d-16c7-11ed-9b5f-1234bde3cd05
12122699,fl:me_ln:zhang-33,Mengru Zhang,a09604d6-49af-11ed-9879-1234bde3cd05
12483963,fl:de_ln:kamath-1,Deeksha Kamath,13f05eea-16c8-11ed-9b5f-1234bde3cd05
9267485,fl:na_ln:chaturvedi-2,Nalin Chaturvedi,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
11258983,fl:je_ln:machtig-1,Jeffrey S. Machtig,c77c75a7-16c7-11ed-9b5f-1234bde3cd05
10530763,fl:ba_ln:masoud-1,Baha Masoud,c46291b3-16c7-11ed-9b5f-1234bde3cd05
11049326,fl:ch_ln:harrises-1,Christopher M. Harrises,072f081b-16c8-11ed-9b5f-1234bde3cd05
9588459,fl:ke_ln:tosuji-1,Kenta Tosuji,8bf1423e-16c8-11ed-9b5f-1234bde3cd05
8948850,fl:ja_ln:roth-24,Jason Roth,f7b139a2-16c7-11ed-9b5f-1234bde3cd05
10971922,fl:fr_ln:leon-2,Francisco Leon,0c4c768d-16c8-11ed-9b5f-1234bde3cd05
11871940,fl:ta_ln:teshima-4,Tara Lynn Teshima,1831a2a8-16c8-11ed-9b5f-1234bde3cd05
10142848,fl:me_ln:yavuz-2,Mehmet Yavuz,1893009c-16c8-11ed-9b5f-1234bde3cd05
9533911,fl:da_ln:kelly-19,David P. Kelly,072f081b-16c8-11ed-9b5f-1234bde3cd05
9960296,fl:yu_ln:pao-4,Yu-Nan Pao,12fc3efe-16c8-11ed-9b5f-1234bde3cd05
11021641,fl:co_ln:keene-1,Colin H. Keene,c9e9eb14-16c7-11ed-9b5f-1234bde3cd05
12147696,fl:sh_ln:roy-15,Shourya Roy,93f56e17-49af-11ed-9879-1234bde3cd05
10728444,fl:si_ln:adoni-1,Siddique M. Adoni,68a4ea01-16c8-11ed-9b5f-1234bde3cd05
10846365,fl:av_ln:akerib-1,Avidan Akerib,1e9d679f-16c8-11ed-9b5f-1234bde3cd05
9061478,fl:je_ln:choi-168,Jeong-Wan Choi,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
9616427,fl:ho_ln:tan-31,Hong Tan,13f05eea-16c8-11ed-9b5f-1234bde3cd05
9282057,fl:ra_ln:murtinty-2,Rajeshekhar Murtinty,13f05eea-16c8-11ed-9b5f-1234bde3cd05
D1022442,fl:na_ln:scanlon-1,Nathan Scanlon,22e082f0-16c8-11ed-9b5f-1234bde3cd05
9542931,fl:br_ln:buntschuh-1,Bruce Melvin Buntschuh,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
D860857,fl:br_ln:taylor-34,Brigham Thomas Taylor,39d6370e-16c8-11ed-9b5f-1234bde3cd05
11076330,fl:la_ln:kavuri-2,Lakshmi N. Kavuri,13f05eea-16c8-11ed-9b5f-1234bde3cd05
11989199,fl:sr_ln:mudigonda-1,Srinivas Mudigonda,37579623-16c8-11ed-9b5f-1234bde3cd05
10049265,fl:mo_ln:lee-126,Morris Lee,f50af595-16c7-11ed-9b5f-1234bde3cd05
11826787,fl:pr_ln:velagapudi-2,Prasanna Velagapudi,696f80f0-16c8-11ed-9b5f-1234bde3cd05
12192483,fl:ji_ln:choi-256,Jin Soo Choi,3eb30168-16c8-11ed-9b5f-1234bde3cd05
12161251,fl:en_ln:cafaro-1,Enrico Raffaele Cafaro,0e2289d5-16c8-11ed-9b5f-1234bde3cd05
10949656,fl:su_ln:aoki-6,Suguru Aoki,42f90495-16c8-11ed-9b5f-1234bde3cd05
10107838,fl:gu_ln:li-73,Guofu Li,3b444e27-16c8-11ed-9b5f-1234bde3cd05
10542614,fl:je_ln:cornish-1,Jeffrey R. Cornish,0f2fa848-16c8-11ed-9b5f-1234bde3cd05
9531494,fl:de_ln:lin-56,Dexu Lin,1893009c-16c8-11ed-9b5f-1234bde3cd05
12076435,fl:zi_ln:li-13,Zih-Yi Li,b5c9a039-16c7-11ed-9b5f-1234bde3cd05
12014404,fl:is_ln:sharma-1,Ishani Sharma,4affd925-16c8-11ed-9b5f-1234bde3cd05
12340877,fl:aa_ln:kimball-1,Aaron Kimball,4affd925-16c8-11ed-9b5f-1234bde3cd05
9299981,fl:co_ln:wessells-2,Colin Deane Wessells,a26e22db-16c8-11ed-9b5f-1234bde3cd05
11551556,fl:as_ln:quitoriano-1,Ashley Quitoriano,c2e226c6-16c7-11ed-9b5f-1234bde3cd05
10231758,fl:lu_ln:biedermann-1,Lutz Biedermann,310cb1f5-16c8-11ed-9b5f-1234bde3cd05
9021097,fl:th_ln:brey-1,Thomas M. Brey,6d380d52-16c8-11ed-9b5f-1234bde3cd05
12485832,fl:st_ln:telesco-2,Stephen Telesco,ec47c4b6-16c7-11ed-9b5f-1234bde3cd05
9174123,fl:al_ln:castro-9,Alex Castro,c7a9e0c5-16c7-11ed-9b5f-1234bde3cd05
12125835,fl:sa_ln:lee-339,Sai Mun Lee,9de4c5e9-49af-11ed-9879-1234bde3cd05
9878787,fl:ya_ln:urzhumov-1,Yaroslav A. Urzhumov,816cf2b5-16c8-11ed-9b5f-1234bde3cd05
9286267,fl:sh_ln:story-3,Shane Story,12c9bbe6-16c8-11ed-9b5f-1234bde3cd05
10573298,fl:th_ln:deselaers-1,Thomas Deselaers,27196ff2-16c8-11ed-9b5f-1234bde3cd05
9104052,fl:ju_ln:jo-56,Junyoung Jo,9a944c1d-16c8-11ed-9b5f-1234bde3cd05
9174476,fl:ts_ln:kato-13,Tsutomu Kato,8bf1423e-16c8-11ed-9b5f-1234bde3cd05
10951242,fl:da_ln:yang-60,Daeyeol Yang,6c4b6fb5-16c8-11ed-9b5f-1234bde3cd05
10230123,fl:ki_ln:moriuchi-1,Kiyoaki Moriuchi,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
D1043666,fl:je_ln:bataillou-1,Jeremy Bataillou,4affd925-16c8-11ed-9b5f-1234bde3cd05
11837329,fl:we_ln:ding-54,Weiping DING,886a2f85-49af-11ed-9879-1234bde3cd05
12388162,fl:ta_ln:sato-86,Takuya Sato,881ecc4c-16c8-11ed-9b5f-1234bde3cd05
8947991,fl:ha_ln:ishihara-4,Hajime Ishihara,42f90495-16c8-11ed-9b5f-1234bde3cd05
11824156,fl:ji_ln:han-160,Jianping Han,
11542558,fl:sa_ln:kozono-1,Satoko Kozono,22046d10-16c8-11ed-9b5f-1234bde3cd05
10594492,fl:na_ln:edwards-6,Nathan Edwards,cc7477c5-16c7-11ed-9b5f-1234bde3cd05
12497456,fl:ka_ln:long-9,Kai Long,35a7da9f-16c8-11ed-9b5f-1234bde3cd05
10623738,fl:xi_ln:ma-264,Xiang Ma,93778f03-16c8-11ed-9b5f-1234bde3cd05
9276016,fl:wo_ln:ho-5,Won-Joon Ho,6c4b67a7-16c8-11ed-9b5f-1234bde3cd05
11126544,fl:ji_ln:zhu-375,Jiangli Zhu,13f05eea-16c8-11ed-9b5f-1234bde3cd05
12094249,fl:mi_ln:kelly-32,Michael Kelly,fe1dd7c7-16c7-11ed-9b5f-1234bde3cd05
9067101,fl:ye_ln:chuang-6,Yen-Chi Chuang,90e7ba7e-16c8-11ed-9b5f-1234bde3cd05
12376257,fl:tr_ln:north-2,Travis C. North,7ae82d76-16c8-11ed-9b5f-1234bde3cd05
9970903,fl:ga_ln:hickman-1,Gail A. Hickman,04d946c2-16c8-11ed-9b5f-1234bde3cd05
12314000,fl:ju_ln:li-77,Jun Li,35acfa75-16c8-11ed-9b5f-1234bde3cd05
11040941,fl:to_ln:nozawa-1,Toshifumi Nozawa,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
8988528,fl:ju_ln:hikita-1,Jun Hikita,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
9709310,fl:yo_ln:yumoto-1,Yoshiaki Yumoto,8a6b93a0-16c8-11ed-9b5f-1234bde3cd05
D998024,fl:ja_ln:oman-1,Jamie D. Oman,1893009c-16c8-11ed-9b5f-1234bde3cd05
12484436,fl:ga_ln:lee-39,Ga-Won Lee,755a2aab-16c8-11ed-9b5f-1234bde3cd05
D798000,fl:jo_ln:knoll-13,Jochem Knoll,2fbb8b95-16c8-11ed-9b5f-1234bde3cd05
10018519,fl:so_ln:mottet-1,Sophie Lauranne Mottet,173808ad-16c8-11ed-9b5f-1234bde3cd05
9185417,fl:su_ln:gundurao-1,Sudeendra Maddur Gundurao,68a4ea01-16c8-11ed-9b5f-1234bde3cd05
10494738,fl:ne_ln:nepal-1,Neeraj Nepal,f7cd0e1b-16c7-11ed-9b5f-1234bde3cd05
9435812,fl:co_ln:cortez-1,Connie Cortez,c6928c8c-16c7-11ed-9b5f-1234bde3cd05
10947512,fl:ma_ln:mejias-1,Maria Asuncion Mejias,ef24d1ba-16c7-11ed-9b5f-1234bde3cd05
D726591,fl:bo_ln:jacob-1,Boris Jacob,271b6546-16c8-11ed-9b5f-1234bde3cd05
10164250,fl:ke_ln:kuratani-1,Kentaro Kuratani,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
12369786,fl:ma_ln:sterk-1,Mario Sterk,2bf6d54a-16c8-11ed-9b5f-1234bde3cd05
D917695,fl:br_ln:babic-4,Branko Babic,bde8a10f-16c7-11ed-9b5f-1234bde3cd05
10038114,fl:sh_ln:watanuki-2,Shinichi Watanuki,8a6de2aa-16c8-11ed-9b5f-1234bde3cd05
11994569,fl:th_ln:foo-1,Thomas Kwok-Fah Foo,66ed009b-16c8-11ed-9b5f-1234bde3cd05
11297407,fl:je_ln:lee-140,Je Tae Lee,75436e0d-16c8-11ed-9b5f-1234bde3cd05
11689817,fl:ji_ln:zhao-226,Jian Zhao,34e9615b-16c8-11ed-9b5f-1234bde3cd05
10570893,fl:to_ln:yasuda-17,Toshifumi Yasuda,9defc227-16c8-11ed-9b5f-1234bde3cd05
10429007,fl:do_ln:yang-100,Dongye Yang,95e4e437-16c8-11ed-9b5f-1234bde3cd05
11774071,fl:gu_ln:luo-88,Guan Shin Luo,b5c9a039-16c7-11ed-9b5f-1234bde3cd05
9744615,fl:to_ln:holverson-1,Todd Earl Holverson,1aa73155-16c8-11ed-9b5f-1234bde3cd05
9775361,fl:sh_ln:hane-1,Shinji Hane,42f90495-16c8-11ed-9b5f-1234bde3cd05
11847250,fl:ha_ln:lewbel-1,Hannah Rebecca Lewbel,816d24e6-16c8-11ed-9b5f-1234bde3cd05
12292837,fl:yu_ln:shirahige-1,Yuji Shirahige,1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05
8943660,fl:je_ln:titera-1,Jerry Titera,ce2a6739-16c7-11ed-9b5f-1234bde3cd05
9162652,fl:ba_ln:turner-4,Barry S. Turner,edb0ba3d-16c7-11ed-9b5f-1234bde3cd05
9218958,fl:an_ln:mauder-1,Anton Mauder,881e5e6e-16c8-11ed-9b5f-1234bde3cd05
11025502,fl:me_ln:delmonico-1,Melissa Delmonico,09951ad1-16c8-11ed-9b5f-1234bde3cd05
9714240,fl:da_ln:lonergan-1,David Lonergan,c1da836f-16c7-11ed-9b5f-1234bde3cd05
10716528,fl:ra_ln:cohen-32,Ran Cohen,1352feb0-16c8-11ed-9b5f-1234bde3cd05
11212458,fl:sh_ln:ichikawa-40,Sho Ichikawa,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
9006215,fl:no_ln:roewer-1,Norbert Roewer,3eb38010-16c8-11ed-9b5f-1234bde3cd05
10788294,fl:ra_ln:goodson-1,Raymond L. Goodson,8a896421-16c8-11ed-9b5f-1234bde3cd05
10835619,fl:gr_ln:solinas-1,Graziella Solinas,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
9061264,fl:ro_ln:frushour-1,Robert H. Frushour,4c7a9f37-16c8-11ed-9b5f-1234bde3cd05
9812542,fl:da_ln:grupp-1,Daniel E. Grupp,a26e22db-16c8-11ed-9b5f-1234bde3cd05
12232659,fl:er_ln:kownacki-1,Eric J. Kownacki,210613e7-16c8-11ed-9b5f-1234bde3cd05
12092994,fl:hw_ln:kim-85,Hwi Kim,6e6e98a5-49af-11ed-9879-1234bde3cd05
10401423,fl:ph_ln:campbell-10,Philip Campbell,097ce81c-16c8-11ed-9b5f-1234bde3cd05
11061924,fl:sa_ln:shanthakumar-2,Sanjay Shanthakumar,c7b15c3f-16c7-11ed-9b5f-1234bde3cd05
9307231,fl:je_ln:saltzman-2,Jeff Saltzman,4affd925-16c8-11ed-9b5f-1234bde3cd05
12478607,fl:ja_ln:meller-2,Jarek Meller,edfab6f6-16c7-11ed-9b5f-1234bde3cd05
12314832,fl:le_ln:lin-33,Leyu Lin,843f4caa-49af-11ed-9879-1234bde3cd05
11881588,fl:do_ln:shi-20,Dongyang Shi,83054b52-16c8-11ed-9b5f-1234bde3cd05
11573126,fl:jo_ln:marsolek-1,John L. Marsolek,cdb76538-16c7-11ed-9b5f-1234bde3cd05
11216838,fl:mo_ln:moslehpour-1,Mohsen Moslehpour,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
12049373,fl:ka_ln:okada-42,Katsumi Okada,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
D1003720,fl:at_ln:yokoi-4,Atsushi Yokoi,42f90495-16c8-11ed-9b5f-1234bde3cd05
10272554,fl:ja_ln:kenney-8,James J. Kenney,99a9a88c-16c8-11ed-9b5f-1234bde3cd05
10214762,fl:wa_ln:daley-1,Wayne Daley,ec2f0cf3-16c7-11ed-9b5f-1234bde3cd05
D951208,fl:yu_ln:chu-125,Yu-Chen Chu,907f9ab3-16c8-11ed-9b5f-1234bde3cd05
11493260,fl:to_ln:swift-1,Todd Swift,ed7cb161-16c7-11ed-9b5f-1234bde3cd05
10430440,fl:ma_ln:penamunoz-1,Manuel Peña Muñoz,39e0175a-16c8-11ed-9b5f-1234bde3cd05
12198144,fl:st_ln:sturkop-1,Steven Sturkop,4affd925-16c8-11ed-9b5f-1234bde3cd05
D955376,fl:ch_ln:li-310,Chun Li,93778f03-16c8-11ed-9b5f-1234bde3cd05
11084707,fl:pa_ln:wade-6,Paul Wade,f516b912-16c7-11ed-9b5f-1234bde3cd05
11331901,fl:sh_ln:fukakusa-3,Shoji FUKAKUSA,9355460c-16c8-11ed-9b5f-1234bde3cd05
10554078,fl:ah_ln:khoshnevis-1,Ahmad Khoshnevis,12c9bbe6-16c8-11ed-9b5f-1234bde3cd05
10077238,fl:gi_ln:schneider-1,Gisbert Schneider,27196ff2-16c8-11ed-9b5f-1234bde3cd05
11178682,fl:ju_ln:li-96,Jun Li,35a7da9f-16c8-11ed-9b5f-1234bde3cd05
11227106,fl:ch_ln:canton-1,Christian Canton,816cf2b5-16c8-11ed-9b5f-1234bde3cd05
11328884,fl:wa_ln:li-116,Wangpei Li,fbec6b2c-16c7-11ed-9b5f-1234bde3cd05
10310340,fl:yu_ln:kim-19,Yu-Jun Kim,75f07306-16c8-11ed-9b5f-1234bde3cd05
10854353,fl:yo_ln:yamano-8,Yoshiaki Yamano,9355460c-16c8-11ed-9b5f-1234bde3cd05
10814307,fl:ye_ln:hong-10,Yeon Woo Hong,3eb30168-16c8-11ed-9b5f-1234bde3cd05
10138181,fl:ji_ln:zhong-18,Jingguang Zhong,91a57e6c-49af-11ed-9879-1234bde3cd05
12137192,fl:te_ln:horii-2,Tetsuya HORII,9da34c60-16c8-11ed-9b5f-1234bde3cd05
9753962,fl:er_ln:jonas-1,Eric Michael Jonas,4affd925-16c8-11ed-9b5f-1234bde3cd05
10412818,fl:yu_ln:totsuka-6,Yuki Totsuka,b47a5362-16c7-11ed-9b5f-1234bde3cd05
11883422,fl:ge_ln:vonmaltzahn-2,Geoffrey von Maltzahn,0712f582-16c8-11ed-9b5f-1234bde3cd05
9304979,fl:da_ln:creemer-1,David Z. Creemer,a26e22db-16c8-11ed-9b5f-1234bde3cd05
10368777,fl:xi_ln:zhou-221,Xiangzhi Zhou,e45b31a8-16c7-11ed-9b5f-1234bde3cd05
11934252,fl:jo_ln:parry-1,Jonathan S. Parry,8e6e9342-16c8-11ed-9b5f-1234bde3cd05
10103045,fl:ch_ln:chuang-77,Chia-Ho Chuang,907f9ab3-16c8-11ed-9b5f-1234bde3cd05
10105362,fl:qi_ln:yu-22,Qiang Yu,35a7da9f-16c8-11ed-9b5f-1234bde3cd05
11628416,fl:mo_ln:tofighrayhani-1,Mohammad Tofigh Rayhani,1ab02271-16c8-11ed-9b5f-1234bde3cd05
D853092,fl:kf_ln:gavrieli-1,Kfir Gavrieli,c3248700-16c7-11ed-9b5f-1234bde3cd05
10942968,fl:da_ln:wrigg-1,Darren Wrigg,bab1d2db-16c7-11ed-9b5f-1234bde3cd05
9365575,fl:cl_ln:hull-2,"Clarence Eugene Hull, III",c8d3c34e-16c7-11ed-9b5f-1234bde3cd05
10288305,fl:hi_ln:kanou-11,Hiroyuki Kanou,4b0034da-16c8-11ed-9b5f-1234bde3cd05
10209866,fl:pe_ln:anton-1,Peter D. Anton,4affd925-16c8-11ed-9b5f-1234bde3cd05
10317157,fl:ri_ln:bednar-4,Richard L. Bednar,ec3c2fe6-16c7-11ed-9b5f-1234bde3cd05
10332313,fl:ma_ln:maurer-8,Maik Steffen Maurer,09959df2-16c8-11ed-9b5f-1234bde3cd05
8974693,fl:se_ln:lee-101,Seung Eun Lee,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
10393994,fl:it_ln:vishnia-1,Itai Vishnia,07e5a3e9-16c8-11ed-9b5f-1234bde3cd05
10168869,fl:ha_ln:yuh-1,Han-Sheng Yuh,c6ed37a6-16c7-11ed-9b5f-1234bde3cd05
11405890,fl:ch_ln:he-169,Chuanfeng HE,81701012-49af-11ed-9879-1234bde3cd05
10069779,fl:be_ln:occhipinti-1,Benjamin Thomas Occhipinti,e09fe1e7-16c7-11ed-9b5f-1234bde3cd05
11356738,fl:pi_ln:xiao-2,Ping Xiao,34b54ed8-16c8-11ed-9b5f-1234bde3cd05
11561972,fl:ir_ln:fung-1,Irene Fung,881d8f79-16c8-11ed-9b5f-1234bde3cd05
9496021,fl:va_ln:axelrad-1,Valery Axelrad,c4f7422a-16c7-11ed-9b5f-1234bde3cd05
10496051,fl:zh_ln:liu-468,Zhuo Liu,42f90495-16c8-11ed-9b5f-1234bde3cd05
D1013346,fl:sa_ln:bartys-1,Samuel L. Bartys,b38b1284-16c7-11ed-9b5f-1234bde3cd05
9170488,fl:ma_ln:hori-11,Masafumi Hori,42f90495-16c8-11ed-9b5f-1234bde3cd05
8958079,fl:ch_ln:villar-2,Christopher M. Villar,7ae839ed-16c8-11ed-9b5f-1234bde3cd05
11771965,fl:ma_ln:milo-1,Maresala Milo,1893009c-16c8-11ed-9b5f-1234bde3cd05
11683359,fl:wa_ln:syed-3,Waseem Akram SYED,13f05eea-16c8-11ed-9b5f-1234bde3cd05
10829601,fl:ko_ln:hanada-6,Koji Hanada,8951f451-16c8-11ed-9b5f-1234bde3cd05
9388998,fl:ta_ln:khoury-2,Tarik Khoury,10c3d897-16c8-11ed-9b5f-1234bde3cd05
11616794,fl:ge_ln:albero-1,George Albero,f1923f32-16c7-11ed-9b5f-1234bde3cd05
12199420,fl:te_ln:nishimura-3,Tetsuya Nishimura,5d419361-16c8-11ed-9b5f-1234bde3cd05
9171265,fl:bh_ln:lathia-1,Bhavnish H. Lathia,816d1200-16c8-11ed-9b5f-1234bde3cd05
D980808,fl:wi_ln:young-9,William Wai-Loong Young,816d3b77-16c8-11ed-9b5f-1234bde3cd05
11654587,fl:sa_ln:pearce-4,Sam Pearce,57028375-16c8-11ed-9b5f-1234bde3cd05
11854748,fl:ch_ln:ito-19,Chiharu Ito,9da826c4-16c8-11ed-9b5f-1234bde3cd05
12337779,fl:sc_ln:huggins-1,Scott Huggins,edb0ba3d-16c7-11ed-9b5f-1234bde3cd05
D837820,fl:ta_ln:masuda-34,Takuya Masuda,1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05
11098331,fl:qi_ln:liu-199,Qingguo Liu,4b6a6f27-16c8-11ed-9b5f-1234bde3cd05
9424631,fl:yo_ln:moon-22,Young June Moon,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
11517968,fl:se_ln:lee-169,Seung Ho Lee,6bf6d3c4-49af-11ed-9879-1234bde3cd05
11072373,fl:ta_ln:yamakawa-9,Taiki YAMAKAWA,9df03fac-16c8-11ed-9b5f-1234bde3cd05
D1024339,fl:zh_ln:li-673,Zhenyu Li,81701012-49af-11ed-9879-1234bde3cd05
9082962,fl:se_ln:kang-137,Seung H. Kang,1893009c-16c8-11ed-9b5f-1234bde3cd05
11715213,fl:jo_ln:lee-486,Jonathan K. Lee,829203a4-49af-11ed-9879-1234bde3cd05
9147743,fl:fu_ln:yao-1,Fu-Wei Yao,90eaa921-16c8-11ed-9b5f-1234bde3cd05
9039621,fl:ah_ln:mahmoud-4,Ahmed M. Mahmoud,696f80f0-16c8-11ed-9b5f-1234bde3cd05
9631773,fl:ca_ln:gehlhausen-2,Carl Gehlhausen,e0a8c424-16c7-11ed-9b5f-1234bde3cd05
11366066,fl:ty_ln:williams-7,Tyler Barrett Williams,52de600a-16c8-11ed-9b5f-1234bde3cd05
11097077,fl:th_ln:richardson-5,Thomas Mark Richardson,56dec334-16c8-11ed-9b5f-1234bde3cd05
9695154,fl:ma_ln:duffey-2,Matthew O. Duffey,e1c05366-16c7-11ed-9b5f-1234bde3cd05
10299426,fl:ma_ln:prickel-1,Marvin A. Prickel,e409932f-16c7-11ed-9b5f-1234bde3cd05
11244070,fl:ad_ln:reeve-1,Adam Reeve,816d1200-16c8-11ed-9b5f-1234bde3cd05
9774854,fl:jo_ln:svedberg-3,Jonas Svedberg,4f431142-16c8-11ed-9b5f-1234bde3cd05
11880385,fl:sa_ln:mundra-1,Sagar Mundra,5836da24-16c8-11ed-9b5f-1234bde3cd05
10206591,fl:iv_ln:osorio-1,Ivan Osorio,cdb81029-16c7-11ed-9b5f-1234bde3cd05
11496633,fl:ko_ln:yasaki-1,Kosuke Yasaki,8a6de2aa-16c8-11ed-9b5f-1234bde3cd05
D922292,fl:wi_ln:moore-4,William K. Moore,f7a39348-16c7-11ed-9b5f-1234bde3cd05
11234603,fl:sh_ln:yamashita-37,Shingo Yamashita,881e92f7-16c8-11ed-9b5f-1234bde3cd05
11522507,fl:lo_ln:crespi-1,Lorenzo Crespi,198a3cb5-16c8-11ed-9b5f-1234bde3cd05
9626944,fl:ts_ln:liao-16,Tsun-Chi Liao,90e7ba7e-16c8-11ed-9b5f-1234bde3cd05
11672408,fl:mo_ln:sholev-1,Mordehai Sholev,66dca6d3-16c8-11ed-9b5f-1234bde3cd05
10952365,fl:ma_ln:moeller-1,Matthew Moeller,cf0d6de5-16c7-11ed-9b5f-1234bde3cd05
12305728,fl:dh_ln:dharaiya-1,Dhawal P. Dharaiya,ef5d7613-16c7-11ed-9b5f-1234bde3cd05
11578547,fl:mi_ln:jaaskelainen-1,Mikko Jaaskelainen,4e49a0a0-16c8-11ed-9b5f-1234bde3cd05
11624074,fl:za_ln:lippman-1,Zachary Lippman,097c3bcd-16c8-11ed-9b5f-1234bde3cd05
10668586,fl:ju_ln:deng-16,Jun Deng,7425e619-16c8-11ed-9b5f-1234bde3cd05
12139702,fl:ph_ln:ng-2,Phillip Ng,c1eebb5e-16c7-11ed-9b5f-1234bde3cd05
9662510,fl:ga_ln:beale-1,Gary Beale,21d562ba-16c8-11ed-9b5f-1234bde3cd05
10429663,fl:wi_ln:allen-30,Wilson Allen,c1ad42d2-16c7-11ed-9b5f-1234bde3cd05
10788072,fl:su_ln:lee-208,Sung Hoon Lee,3eb2eaaa-16c8-11ed-9b5f-1234bde3cd05
9226513,fl:en_ln:valdez-3,Enrique Valdez,e95cc30b-16c7-11ed-9b5f-1234bde3cd05
9403560,fl:yo_ln:hirooka-1,Yoshimi Hirooka,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
10980255,fl:mi_ln:yamada-23,Miho Yamada,8a6b93a0-16c8-11ed-9b5f-1234bde3cd05
9421738,fl:jo_ln:shaw-26,Jonathan L. Shaw,ff2410fc-16c7-11ed-9b5f-1234bde3cd05
9588754,fl:ki_ln:jangla-1,Kinnary M. Jangla,816cf2b5-16c8-11ed-9b5f-1234bde3cd05
11018884,fl:ja_ln:faulkner-7,Jason Thomas Faulkner,5836da24-16c8-11ed-9b5f-1234bde3cd05
10172782,fl:an_ln:mahadeshwar-2,Anand Ramchandra Mahadeshwar,0b08eb3f-16c8-11ed-9b5f-1234bde3cd05
12294037,fl:mi_ln:he-42,MINYOU HE,35aac0ef-16c8-11ed-9b5f-1234bde3cd05
11173146,fl:he_ln:wulff-1,Heike Wulff,c107103b-16c7-11ed-9b5f-1234bde3cd05
10392324,fl:jo_ln:porter-4,John R. Porter,e45b650a-16c7-11ed-9b5f-1234bde3cd05
10768759,fl:mi_ln:park-4,Mi-Ae Park,755a6338-16c8-11ed-9b5f-1234bde3cd05
11764928,fl:xi_ln:zhang-686,Xi Zhang,91994cc9-49af-11ed-9879-1234bde3cd05
11560825,fl:or_ln:oterosolivan-1,Orlando Otero-Solivan,1ae97e31-16c8-11ed-9b5f-1234bde3cd05
10684783,fl:ak_ln:tanaka-21,Akira Tanaka,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
9458701,fl:jo_ln:gibb-4,John Gibb,4e49a0a0-16c8-11ed-9b5f-1234bde3cd05
D933816,fl:sh_ln:llamido-1,Sherwin Llamido,c4361743-16c7-11ed-9b5f-1234bde3cd05
12506394,fl:xu_ln:zhu-61,Xueyuan Zhu,8cf85cbc-49af-11ed-9879-1234bde3cd05
11938617,fl:ju_ln:jonas-1,Jude Royston Jonas,07fd9599-16c8-11ed-9b5f-1234bde3cd05
12501663,fl:ch_ln:jung-226,Chulgyu Jung,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
11468122,fl:ch_ln:mcconnell-5,Christopher McConnell,816d1200-16c8-11ed-9b5f-1234bde3cd05
11730454,fl:wo_ln:oh-34,Wongee Oh,1aeb68dd-16c8-11ed-9b5f-1234bde3cd05
10051709,fl:ch_ln:nolan-2,Christopher D. Nolan,01f48c7b-16c8-11ed-9b5f-1234bde3cd05
12405415,fl:qi_ln:tan-18,Qirui TAN,3b444e27-16c8-11ed-9b5f-1234bde3cd05
10333715,fl:to_ln:enders-1,Tobias Enders,0acea75e-16c8-11ed-9b5f-1234bde3cd05
11429823,fl:xu_ln:tian-9,Xuefeng Tian,c3a0f610-16c7-11ed-9b5f-1234bde3cd05
10039816,fl:ph_ln:chairatana-1,Phoom Chairatana,099466fc-16c8-11ed-9b5f-1234bde3cd05
10785000,fl:ch_ln:ghosh-11,Chittabrata Ghosh,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
10515887,fl:ch_ln:jin-87,Chia-Yu Jin,90d48008-16c8-11ed-9b5f-1234bde3cd05
11530572,fl:ti_ln:daggy-1,Timothy C. Daggy,df7ea25c-16c7-11ed-9b5f-1234bde3cd05
10962232,fl:pi_ln:campeol-1,Pierpaolo Campeol,4c74e1eb-16c8-11ed-9b5f-1234bde3cd05
10253741,fl:mo_ln:akiyama-1,Moritsugu AKIYAMA,8a6de2aa-16c8-11ed-9b5f-1234bde3cd05
9269831,fl:an_ln:feyh-1,Ando Feyh,a26e22db-16c8-11ed-9b5f-1234bde3cd05
10600275,fl:ro_ln:mckee-16,Rossi McKee,e0a8c424-16c7-11ed-9b5f-1234bde3cd05
11904003,fl:fr_ln:hoffgaard-1,Franziska Hoffgaard,88237e60-49af-11ed-9879-1234bde3cd05
12437082,fl:le_ln:metcalf-2,"Leander A. Metcalf, II",03096e5a-16c8-11ed-9b5f-1234bde3cd05
11061973,fl:ro_ln:ronen-4,Royi Ronen,1e9d679f-16c8-11ed-9b5f-1234bde3cd05
